806	658095.07	5734325.98
807	658095.41	5734327.95
808	658095.76	5734329.92
809	658096.10	5734331.89
810	658096.45	5734333.86
811	658096.79	5734335.83
812	658097.13	5734337.80
813	658097.48	5734339.77
814	658097.82	5734341.74
815	658098.17	5734343.71
816	658098.51	5734345.68
817	658098.85	5734347.65
818	658099.20	5734349.62
819	658099.54	5734351.59
820	658099.88	5734353.56
821	658100.23	5734355.53
822	658100.57	5734357.50
823	658100.92	5734359.47
824	658101.26	5734361.44
825	658101.60	5734363.41
826	658101.95	5734365.38
827	658102.29	5734367.35
828	658102.64	5734369.32
829	658102.98	5734371.29
830	658103.32	5734373.26
831	658103.67	5734375.23
832	658104.01	5734377.20
833	658104.36	5734379.17
834	658104.70	5734381.14
835	658105.04	5734383.11
836	658105.39	5734385.08
837	658105.73	5734387.05
838	658106.08	5734389.02
839	658106.42	5734390.99
840	658106.76	5734392.96
841	658107.11	5734394.93
842	658107.45	5734396.90
843	658107.80	5734398.87
844	658108.14	5734400.84
845	658108.48	5734402.81
846	658108.83	5734404.78
847	658109.17	5734406.75
848	658109.51	5734408.72
849	658109.86	5734410.69
850	658110.20	5734412.67
851	658110.55	5734414.64
852	658110.89	5734416.61
853	658111.23	5734418.58
854	658111.58	5734420.55
855	658111.92	5734422.52
856	658112.27	5734424.49
857	658112.61	5734426.46
858	658112.95	5734428.43
859	658113.30	5734430.40
860	658113.64	5734432.37
861	658113.99	5734434.34
862	658114.33	5734436.31
863	658114.67	5734438.28
864	658115.02	5734440.25
865	658115.36	5734442.22
866	658115.71	5734444.19
867	658116.05	5734446.16
868	658116.39	5734448.13
869	658116.74	5734450.10
870	658117.08	5734452.07
871	658117.42	5734454.04
872	658117.77	5734456.01
873	658118.11	5734457.98
874	658118.46	5734459.95
875	658118.80	5734461.92
876	658119.14	5734463.89
877	658119.49	5734465.86
878	658119.83	5734467.83
879	658120.18	5734469.80
880	658120.52	5734471.77
881	658120.86	5734473.74
882	658121.21	5734475.71
883	658121.55	5734477.68
884	658121.90	5734479.65
885	658122.24	5734481.62
886	658122.58	5734483.59
887	658122.93	5734485.56
888	658123.27	5734487.53
889	658123.62	5734489.50
890	658123.96	5734491.47
891	658124.30	5734493.44
892	658124.65	5734495.41
893	658124.99	5734497.38
894	658125.33	5734499.35
895	658125.68	5734501.32
896	658126.02	5734503.29
897	658126.37	5734505.26
898	658126.71	5734507.24
899	658127.05	5734509.21
900	658127.40	5734511.18
901	658127.74	5734513.15
902	658128.09	5734515.12
903	658128.43	5734517.09
904	658128.77	5734519.06
905	658129.12	5734521.03
906	658129.46	5734523.00
907	658129.81	5734524.97
908	658130.15	5734526.94
909	658130.49	5734528.91
910	658130.84	5734530.88
911	658131.18	5734532.85
912	658131.53	5734534.82
913	658131.87	5734536.79
914	658132.21	5734538.76
915	658132.56	5734540.73
916	658132.90	5734542.70
917	658133.24	5734544.67
918	658133.59	5734546.64
919	658133.93	5734548.61
920	658134.28	5734550.58
921	658134.62	5734552.55
922	658134.96	5734554.52
923	658135.31	5734556.49
924	658135.65	5734558.46
925	658136.00	5734560.43
926	658136.34	5734562.40
927	658136.68	5734564.37
928	658137.03	5734566.34
929	658137.37	5734568.31
930	658137.72	5734570.28
931	658138.06	5734572.25
932	658138.40	5734574.22
933	658138.75	5734576.19
934	658139.09	5734578.16
935	658139.44	5734580.13
936	658139.78	5734582.10
937	658140.12	5734584.07
938	658140.47	5734586.04
939	658140.81	5734588.01
940	658141.16	5734589.98
941	658141.50	5734591.95
942	658141.84	5734593.92
943	658142.19	5734595.89
944	658142.53	5734597.86
945	658142.87	5734599.83
946	658143.22	5734601.81
947	658143.56	5734603.78
948	658143.91	5734605.75
949	658144.25	5734607.72
950	658144.59	5734609.69
951	658144.94	5734611.66
952	658145.28	5734613.63
953	658145.63	5734615.60
954	658145.97	5734617.57
955	658146.31	5734619.54
956	658146.66	5734621.51
957	658147.00	5734623.48
958	658147.35	5734625.45
959	658147.69	5734627.42
960	658148.03	5734629.39
961	658148.38	5734631.36
962	658148.72	5734633.33
963	658149.07	5734635.30
964	658149.41	5734637.27
965	658149.75	5734639.24
966	658150.10	5734641.21
967	658150.44	5734643.18
968	658150.78	5734645.15
969	658151.13	5734647.12
970	658151.47	5734649.09
971	658151.82	5734651.06
972	658152.16	5734653.03
